FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_EVENTO,HORA_EVENTO,COD_ESTACION,LAT_ESTACION,LON_ESTACION,ACEL_MAX_VERTICAL,ACEL_MAX_NORTE-SUR,ACEL_MAX_ESTE-OESTE
20240523,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,20210801,171808,SACH,-8.147,-78.173,0.3675,0.6442,0.6621
20240523,10401,AMAZONAS,CONDORCANQUI,NIEVA,20210801,171808,NIVA,-4.596,-77.866,0.1519,0.3022,0.3455
20240523,150126,LIMA,LIMA,PUNTA HERMOSA,20210801,171808,PHER,-12.335,-76.826,0.269,0.2585,0.2819
20240523,100111,HUANUCO,HUANUCO,PILLCO MARCA,20210801,171808,HCOA,-9.95,-76.249,1.6418,5.2335,3.769
20240523,150901,LIMA,OYON,OYON,20210801,171808,OYOA,-10.667,-76.772,0.1641,0.3075,0.3391
20240523,150114,LIMA,LIMA,LA MOLINA,20210801,171808,CAMA,-12.07,-76.967,0.1821,0.2166,0.3092
20240523,100701,HUANUCO,MARAÑON,HUACRACHUCO,20210801,171808,HCRA,-8.603,-77.15,1.2589,2.2522,1.5715
20240523,70101,CALLAO,CALLAO,CALLAO,20210801,171808,SLN1,-12.076,-77.235,0.0966,0.135,0.1807
20240523,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,20210801,171808,OLMO,-5.992,-79.747,0.2102,0.3134,0.4004
20240523,21101,ANCASH,HUARMEY,HUARMEY,20210801,171808,HMY2,-10.066,-78.149,1.5998,2.2775,2.4276
20240523,150601,LIMA,HUARAL,HUARAL,20210801,171808,HUAL,-11.486,-77.204,0.1807,0.4851,0.4651
20240523,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,20210801,171808,SAMI,-12.147,-76.965,0.5152,0.6167,0.5761
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20210801,171808,PUCA,-8.393,-74.668,1.7154,2.9847,3.4946
20240523,21401,ANCASH,OCROS,OCROS,20210801,171808,OCRO,-10.405,-77.403,0.6021,0.974,0.8179
20240523,150102,LIMA,LIMA,ANCON,20210801,171808,ANCA,-11.777,-77.15,0.2772,0.3602,0.2912
20240523,150811,LIMA,HUAURA,SAYAN,20210801,171808,SAYH,-11.133,-77.192,0.4211,0.6424,0.6213
20240523,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,20210801,171808,UCYL,-8.376,-74.558,0.8799,4.5501,3.4568
20240523,150803,LIMA,HUAURA,CALETA DE CARQUIN,20210801,171808,CRQN,-11.092,-77.62,0.2248,0.5211,0.6368
20240523,150120,LIMA,LIMA,MAGDALENA DEL MAR,20210801,171808,MAGD,-12.095,-77.072,0.137,0.14,0.1459
20240523,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,20210801,171808,CHYA,-6.771,-79.856,0.2474,0.4891,0.5132
20240523,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,20210801,171808,CHCA,-6.229,-77.865,0.4707,0.5675,0.607
20240523,70105,CALLAO,CALLAO,LA PUNTA,20210801,171808,ENPE,-12.072,-77.169,0.0753,0.1168,0.0994
20240523,150509,LIMA,CAÑETE,MALA,20210801,171808,MALA,-12.659,-76.629,0.0556,0.1145,0.1103
20240523,21801,ANCASH,SANTA,CHIMBOTE,20210801,171808,CBT1,-9.085,-78.56,2.1656,4.3202,4.0218
20240523,20801,ANCASH,CASMA,CASMA,20210801,171808,CASM,-9.477,-78.307,2.3601,4.1809,3.684
20240523,200301,PIURA,HUANCABAMBA,HUANCABAMBA,20210801,171808,HBBA,-5.237,-79.453,0.0699,0.2369,0.1803
20240523,120501,JUNIN,JUNIN,JUNIN,20210801,171808,JUNI,-11.163,-75.992,0.2008,0.4858,0.5237
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210804,11652,CARV,-15.773,-73.368,0.0847,0.1031,0.1206
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20210804,11652,TOQA,-17.304,-70.643,0.4592,0.5574,0.8383
20240523,230303,TACNA,JORGE BASADRE,ITE,20210804,11653,ITEJ,-17.861,-70.966,0.6072,0.6953,0.9203
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20210804,11653,IYAM,-17.419,-70.513,1.1272,1.0836,1.2089
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20210804,11653,MOQA,-17.193,-70.935,0.3123,0.2691,0.3282
20240523,40125,AREQUIPA,AREQUIPA,VITOR,20210804,11653,VITO,-16.47,-71.94,0.1532,0.1772,0.1895
20240523,40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,20210804,11653,CHUQ,-15.842,-72.649,0.0988,0.1105,0.1287
20240523,230401,TACNA,TARATA,TARATA,20210804,11653,CCTA,-17.483,-70.041,0.5585,1.6338,1.0589
20240523,40115,AREQUIPA,AREQUIPA,QUEQUEÑA,20210804,11653,QUEQ,-16.558,-71.45,0.0677,0.2801,0.3154
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20210804,11653,TOQA,-17.304,-70.643,0.4525,0.5264,0.8132
20240523,230104,TACNA,TACNA,CIUDAD NUEVA,20210804,11653,CNMC,-17.986,-70.24,2.4239,2.0699,3.0784
20240523,40208,AREQUIPA,CAMANA,SAMUEL PASTOR,20210804,11653,CMNA,-16.609,-72.698,0.1933,0.3936,0.3097
20240523,180301,MOQUEGUA,ILO,ILO,20210804,11653,ILOM,-17.635,-71.342,0.0792,0.1193,0.1292
20240523,180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,20210804,11653,OMAM,-16.675,-70.971,0.1202,0.1893,0.2048
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210804,11653,CARV,-15.773,-73.368,0.0775,0.1033,0.1094
20240523,230301,TACNA,JORGE BASADRE,LOCUMBA,20210804,11653,NSLO,-17.615,-70.762,0.4507,0.6298,0.5557
20240523,230101,TACNA,TACNA,TACNA,20210804,11653,LYAA,-18.134,-70.569,0.4334,0.4394,0.4267
20240523,230201,TACNA,CANDARAVE,CANDARAVE,20210804,11653,CAFZ,-17.269,-70.251,0.3675,0.7323,0.7023
20240523,70101,CALLAO,CALLAO,CALLAO,20210808,104124,SLN1,-12.076,-77.235,0.0453,0.1145,0.1256
20240523,110301,ICA,NAZCA,NAZCA,20210808,104124,NASC,-14.823,-74.939,0.6531,1.5711,1.556
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210808,104124,PNEG,-12.367,-76.794,0.2817,0.3774,0.3341
20240523,70105,CALLAO,CALLAO,LA PUNTA,20210808,104124,ENPE,-12.072,-77.169,0.0556,0.1385,0.1168
20240523,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,20210808,104124,SVIC,-13.075,-76.387,0.49,0.7861,0.7946
20240523,110101,ICA,ICA,ICA,20210808,104124,UICA,-14.089,-75.736,2.3997,2.9382,3.073
20240523,150401,LIMA,CANTA,CANTA,20210808,104124,CANT,-11.471,-76.624,0.077,0.1298,0.1012
20240523,40303,AREQUIPA,CARAVELI,ATICO,20210808,104125,ATIC,-16.224,-73.616,0.0574,0.1291,0.1068
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20210808,104125,AYCH,-13.149,-74.217,0.0787,0.1217,0.1311
20240523,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,20210808,104125,SVIC,-13.075,-76.387,0.4833,0.7775,0.7787
20240523,110501,ICA,PISCO,PISCO,20210808,104125,PISC,-13.711,-76.206,0.9017,1.8678,2.1625
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210808,104125,PNEG,-12.367,-76.794,0.2813,0.3705,0.3335
20240523,50601,AYACUCHO,LUCANAS,PUQUIO,20210808,104125,PQIO,-14.687,-74.118,0.1735,0.5869,0.4077
20240523,110104,ICA,ICA,OCUCAJE,20210808,104125,OCUC,-14.383,-75.679,3.3876,3.4352,8.0257
20240523,70101,CALLAO,CALLAO,CALLAO,20210808,104125,SLN1,-12.076,-77.235,0.0405,0.1122,0.1213
20240523,150109,LIMA,LIMA,CIENEGUILLA,20210808,104125,CIJS,-12.115,-76.814,0.1307,0.2463,0.2365
20240523,110201,ICA,CHINCHA,CHINCHA ALTA,20210808,104125,CHIA,-13.412,-76.143,1.0812,1.9183,1.4803
20240523,150126,LIMA,LIMA,PUNTA HERMOSA,20210808,104125,PHER,-12.335,-76.826,0.1688,0.2597,0.214
20240523,110301,ICA,NAZCA,NAZCA,20210808,104125,NASC,-14.823,-74.939,0.6478,1.5757,1.5473
20240523,40313,AREQUIPA,CARAVELI,YAUCA,20210808,104125,YCAA,-15.66,-74.53,0.3253,0.7073,0.3485
20240523,150401,LIMA,CANTA,CANTA,20210808,104125,CANT,-11.471,-76.624,0.0771,0.1304,0.0979
20240523,150509,LIMA,CAÑETE,MALA,20210808,104125,MALA,-12.659,-76.629,0.118,0.2377,0.2479
20240523,110401,ICA,PALPA,PALPA,20210808,104125,PALP,-14.538,-75.187,1.3091,2.3146,2.1216
20240523,110101,ICA,ICA,ICA,20210808,104125,UICA,-14.089,-75.736,2.3836,2.9559,3.0597
20240523,150118,LIMA,LIMA,LURIGANCHO,20210808,104125,CHSC,-11.942,-76.697,0.0849,0.1504,0.1413
20240523,110505,ICA,PISCO,PARACAS,20210808,104125,PARA,-13.828,-76.331,0.3061,0.3793,0.5143
20240523,110106,ICA,ICA,PARCONA,20210808,104125,PARC,-14.04,-75.699,2.826,2.9289,3.0094
20240523,110502,ICA,PISCO,HUANCANO,20210808,104125,PRS2,-13.642,-75.545,1.1592,1.7636,1.8394
20240523,150124,LIMA,LIMA,PUCUSANA,20210808,104125,PUCU,-12.492,-76.788,0.0797,0.1146,0.1039
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210808,104125,CARV,-15.773,-73.368,0.0712,0.1601,0.1762
20240523,90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,20210808,104125,HVCA,-12.785,-74.98,0.1921,0.1736,0.1712
20240523,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,20210808,104125,SDOL,-12.219,-76.515,0.1365,0.2341,0.2268
20240523,150114,LIMA,LIMA,LA MOLINA,20210809,160320,UNAL,-12.085,-76.948,0.0812,0.1294,0.1154
20240523,150401,LIMA,CANTA,CANTA,20210809,160320,CANT,-11.471,-76.624,0.2076,0.3338,0.3061
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210809,160320,PNEG,-12.367,-76.794,0.8073,1.1071,1.2651
20240523,110301,ICA,NAZCA,NAZCA,20210809,160320,NASC,-14.823,-74.939,1.5415,2.8386,2.7663
20240523,150126,LIMA,LIMA,PUNTA HERMOSA,20210809,160320,PHER,-12.335,-76.826,0.4154,0.6786,0.9421
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210809,160320,CARV,-15.773,-73.368,0.1523,0.2546,0.2431
20240523,110101,ICA,ICA,ICA,20210809,160320,UICA,-14.089,-75.736,4.612,6.7136,6.3875
20240523,70105,CALLAO,CALLAO,LA PUNTA,20210809,160320,ENPE,-12.072,-77.169,0.163,0.4017,0.5398
20240523,150811,LIMA,HUAURA,SAYAN,20210809,160323,SAYH,-11.133,-77.192,0.1435,0.1706,0.2222
20240523,150109,LIMA,LIMA,CIENEGUILLA,20210809,160323,CIJS,-12.115,-76.814,0.4398,0.7118,0.5658
20240523,150134,LIMA,LIMA,SAN LUIS,20210809,160323,SLUI,-12.073,-76.999,0.1496,0.2015,0.2643
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20210809,160323,AYAA,-13.152,-74.206,0.1293,0.1098,0.1961
20240523,50601,AYACUCHO,LUCANAS,PUQUIO,20210809,160323,PQIO,-14.687,-74.118,0.3366,1.064,0.854
20240523,110502,ICA,PISCO,HUANCANO,20210809,160323,PRS2,-13.642,-75.545,4.5687,7.654,5.8867
20240523,70101,CALLAO,CALLAO,CALLAO,20210809,160323,SLN1,-12.076,-77.235,0.1238,0.325,0.3412
20240523,50114,AYACUCHO,HUAMANGA,VINCHOS,20210809,160323,OCCO,-13.286,-74.548,0.2549,0.3851,0.356
20240523,150108,LIMA,LIMA,CHORRILLOS,20210809,160323,MSOL,-12.183,-77.032,0.1265,0.1746,0.1841
20240523,150113,LIMA,LIMA,JESUS MARIA,20210809,160323,JEMA,-12.078,-77.046,0.1315,0.2518,0.2274
20240523,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,20210809,160323,SDOL,-12.219,-76.515,0.3444,0.606,0.6684
20240523,150103,LIMA,LIMA,ATE,20210809,160323,HYN1,-12.013,-76.827,0.2082,0.4262,0.3755
20240523,110104,ICA,ICA,OCUCAJE,20210809,160323,OCUC,-14.383,-75.679,8.6233,9.9947,10.9121
20240523,150135,LIMA,LIMA,SAN MARTIN DE PORRES,20210809,160323,SMDP,-12.027,-77.08,0.2341,0.2278,0.2047
20240523,40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,20210809,160323,CHUQ,-15.842,-72.649,0.1361,0.1691,0.197
20240523,70106,CALLAO,CALLAO,VENTANILLA,20210809,160323,PAVE,-11.829,-77.156,0.5384,0.7451,0.7267
20240523,150114,LIMA,LIMA,LA MOLINA,20210809,160323,CAMA,-12.07,-76.967,0.2375,0.3085,0.3556
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210809,160323,CARV,-15.773,-73.368,0.1463,0.2565,0.237
20240523,150122,LIMA,LIMA,MIRAFLORES,20210809,160323,MIRA,-12.127,-77.008,0.1267,0.2238,0.2312
20240523,110101,ICA,ICA,ICA,20210809,160323,UICA,-14.089,-75.736,4.5543,6.6074,6.4365
20240523,40307,AREQUIPA,CARAVELI,CHALA,20210809,160323,CHAL,-15.857,-74.247,0.1597,0.3365,0.3347
20240523,40303,AREQUIPA,CARAVELI,ATICO,20210809,160323,ATIC,-16.224,-73.616,0.1821,0.3748,0.2618
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20210809,160323,AYCH,-13.149,-74.217,0.1988,0.2627,0.303
20240523,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,20210809,160323,SAMI,-12.147,-76.965,0.4253,0.5937,0.5276
20240523,150140,LIMA,LIMA,SANTIAGO DE SURCO,20210809,160323,ANRA,-12.127,-76.982,0.2847,0.3783,0.3673
20240523,150120,LIMA,LIMA,MAGDALENA DEL MAR,20210809,160323,MAGD,-12.095,-77.072,0.1861,0.2098,0.2035
20240523,110201,ICA,CHINCHA,CHINCHA ALTA,20210809,160323,CHIA,-13.412,-76.143,3.0402,5.0434,4.1361
20240523,40401,AREQUIPA,CASTILLA,APLAO,20210809,160323,APLA,-16.076,-72.49,0.1125,0.2504,0.2309
20240523,150124,LIMA,LIMA,PUCUSANA,20210809,160323,PUCU,-12.492,-76.788,0.2141,0.3599,0.2342
20240523,90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,20210809,160323,HVCA,-12.785,-74.98,0.4965,0.6182,0.6385
20240523,150102,LIMA,LIMA,ANCON,20210809,160323,ANCA,-11.777,-77.15,0.1696,0.3057,0.2844
20240523,110301,ICA,NAZCA,NAZCA,20210809,160323,NASC,-14.823,-74.939,1.5516,2.8331,2.7391
20240523,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,20210809,160323,SVIC,-13.075,-76.387,1.2613,2.1587,1.8985
20240523,150601,LIMA,HUARAL,HUARAL,20210809,160323,HUAL,-11.486,-77.204,0.0683,0.101,0.1209
20240523,150111,LIMA,LIMA,EL AGUSTINO,20210809,160323,HJUN,-12.051,-76.999,0.1552,0.2668,0.2374
20240523,150509,LIMA,CAÑETE,MALA,20210809,160323,MALA,-12.659,-76.629,0.4387,0.5052,0.679
20240523,150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,20210809,160323,SAND,-11.193,-76.635,0.049,0.1069,0.1375
20240523,150103,LIMA,LIMA,ATE,20210809,160323,MAYA,-12.055,-76.944,0.1449,0.2702,0.2145
20240523,150401,LIMA,CANTA,CANTA,20210809,160323,CANT,-11.471,-76.624,0.2062,0.3388,0.3068
20240523,70105,CALLAO,CALLAO,LA PUNTA,20210809,160323,ENPE,-12.072,-77.169,0.1608,0.3633,0.5
20240523,110401,ICA,PALPA,PALPA,20210809,160323,PALP,-14.538,-75.187,3.446,3.7106,4.1246
20240523,40313,AREQUIPA,CARAVELI,YAUCA,20210809,160323,YCAA,-15.66,-74.53,1.1322,1.5116,1.3579
20240523,150114,LIMA,LIMA,LA MOLINA,20210809,160323,UNAL,-12.085,-76.948,0.0745,0.1277,0.1136
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210809,160323,PNEG,-12.367,-76.794,0.7989,1.1009,1.2678
20240523,110501,ICA,PISCO,PISCO,20210809,160323,PISC,-13.711,-76.206,2.5547,4.5165,7.1628
20240523,150130,LIMA,LIMA,SAN BORJA,20210809,160323,CERA,-12.103,-76.998,0.2165,0.2486,0.2515
20240523,150115,LIMA,LIMA,LA VICTORIA,20210809,160323,VICT,-12.087,-77.022,0.1436,0.1732,0.1951
20240523,110505,ICA,PISCO,PARACAS,20210809,160323,PARA,-13.828,-76.331,1.1873,1.6874,1.7568
20240523,110106,ICA,ICA,PARCONA,20210809,160323,PARC,-14.04,-75.699,5.096,9.7817,6.611
20240523,150401,LIMA,CANTA,CANTA,20210810,91549,CANT,-11.471,-76.624,0.0588,0.1164,0.0952
20240523,110301,ICA,NAZCA,NAZCA,20210810,91549,NASC,-14.823,-74.939,0.835,1.4135,0.9957
20240523,70101,CALLAO,CALLAO,CALLAO,20210810,91549,SLN1,-12.076,-77.235,0.0463,0.1278,0.1323
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210810,91549,PNEG,-12.367,-76.794,0.3044,0.4064,0.4399
20240523,110401,ICA,PALPA,PALPA,20210810,91549,PALP,-14.538,-75.187,1.7665,2.0337,2.1173
20240523,110101,ICA,ICA,ICA,20210810,91549,UICA,-14.089,-75.736,1.0864,1.712,1.4168
20240523,110104,ICA,ICA,OCUCAJE,20210810,91549,OCUC,-14.383,-75.679,4.8068,2.9217,4.4787
20240523,110505,ICA,PISCO,PARACAS,20210810,91549,PARA,-13.828,-76.331,0.3187,0.4141,0.5448
20240523,40313,AREQUIPA,CARAVELI,YAUCA,20210810,91549,YCAA,-15.66,-74.53,0.2537,0.3054,0.3911
20240523,110106,ICA,ICA,PARCONA,20210810,91549,PARC,-14.04,-75.699,1.4943,1.836,1.8286
20240523,110401,ICA,PALPA,PALPA,20210810,91549,PALP,-14.538,-75.187,1.735,2.0145,2.121
20240523,150401,LIMA,CANTA,CANTA,20210810,91549,CANT,-11.471,-76.624,0.0589,0.1157,0.0902
20240523,150109,LIMA,LIMA,CIENEGUILLA,20210810,91549,CIJS,-12.115,-76.814,0.1236,0.231,0.2921
20240523,50601,AYACUCHO,LUCANAS,PUQUIO,20210810,91549,PQIO,-14.687,-74.118,0.1322,0.3045,0.2992
20240523,150509,LIMA,CAÑETE,MALA,20210810,91549,MALA,-12.659,-76.629,0.1158,0.219,0.2052
20240523,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,20210810,91549,SVIC,-13.075,-76.387,0.3474,0.4877,0.4259
20240523,150118,LIMA,LIMA,LURIGANCHO,20210810,91549,CHSC,-11.942,-76.697,0.0944,0.1419,0.1391
20240523,70101,CALLAO,CALLAO,CALLAO,20210810,91549,SLN1,-12.076,-77.235,0.0473,0.124,0.1347
20240523,110501,ICA,PISCO,PISCO,20210810,91549,PISC,-13.711,-76.206,0.7552,1.7133,2.4155
20240523,150124,LIMA,LIMA,PUCUSANA,20210810,91549,PUCU,-12.492,-76.788,0.0687,0.1053,0.1026
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210810,91549,PNEG,-12.367,-76.794,0.2822,0.4026,0.4105
20240523,110301,ICA,NAZCA,NAZCA,20210810,91549,NASC,-14.823,-74.939,0.8312,1.4177,0.9915
20240523,110502,ICA,PISCO,HUANCANO,20210810,91549,PRS2,-13.642,-75.545,0.7789,0.9776,1.0817
20240523,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,20210810,91549,SDOL,-12.219,-76.515,0.1052,0.2223,0.222
20240523,110201,ICA,CHINCHA,CHINCHA ALTA,20210810,91549,CHIA,-13.412,-76.143,1.2973,1.8964,1.7574
20240523,40307,AREQUIPA,CARAVELI,CHALA,20210810,91549,CHAL,-15.857,-74.247,0.0858,0.1154,0.1249
20240523,110101,ICA,ICA,ICA,20210810,91549,UICA,-14.089,-75.736,1.0755,1.6893,1.4909
20240523,40313,AREQUIPA,CARAVELI,YAUCA,20210810,93703,YCAA,-15.66,-74.53,0.3239,0.8197,0.6159
20240523,40303,AREQUIPA,CARAVELI,ATICO,20210810,93703,ATIC,-16.224,-73.616,0.097,0.1806,0.1335
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210810,93703,CARV,-15.773,-73.368,0.1025,0.1854,0.1929
20240523,110106,ICA,ICA,PARCONA,20210810,93703,PARC,-14.04,-75.699,1.8959,3.2006,2.3842
20240523,110401,ICA,PALPA,PALPA,20210810,93703,PALP,-14.538,-75.187,0.9932,3.0037,3.116
20240523,110501,ICA,PISCO,PISCO,20210810,93703,PISC,-13.711,-76.206,0.7584,1.223,2.6435
20240523,150509,LIMA,CAÑETE,MALA,20210810,93703,MALA,-12.659,-76.629,0.0938,0.1713,0.1701
20240523,110505,ICA,PISCO,PARACAS,20210810,93703,PARA,-13.828,-76.331,0.2581,0.4009,0.4357
20240523,50601,AYACUCHO,LUCANAS,PUQUIO,20210810,93703,PQIO,-14.687,-74.118,0.1927,0.4605,0.4347
20240523,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,20210810,93703,SVIC,-13.075,-76.387,0.4694,0.584,0.5542
20240523,110104,ICA,ICA,OCUCAJE,20210810,93703,OCUC,-14.383,-75.679,2.8637,3.5768,5.1503
20240523,110502,ICA,PISCO,HUANCANO,20210810,93703,PRS2,-13.642,-75.545,1.2712,1.5347,2.4895
20240523,110101,ICA,ICA,ICA,20210810,93703,UICA,-14.089,-75.736,2.0519,2.3098,2.4004
20240523,70101,CALLAO,CALLAO,CALLAO,20210810,93703,SLN1,-12.076,-77.235,0.0519,0.1079,0.1521
20240523,150401,LIMA,CANTA,CANTA,20210810,93703,CANT,-11.471,-76.624,0.0668,0.1427,0.1003
20240523,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,20210810,93703,SDOL,-12.219,-76.515,0.134,0.2111,0.2564
20240523,110301,ICA,NAZCA,NAZCA,20210810,93703,NASC,-14.823,-74.939,0.8159,2.2211,1.701
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20210810,93703,AYCH,-13.149,-74.217,0.0853,0.1131,0.1087
20240523,40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,20210810,93703,CHUQ,-15.842,-72.649,0.0477,0.1353,0.0977
20240523,110201,ICA,CHINCHA,CHINCHA ALTA,20210810,93703,CHIA,-13.412,-76.143,1.6099,1.8809,1.6491
20240523,70101,CALLAO,CALLAO,CALLAO,20210810,93703,SLN1,-12.076,-77.235,0.0549,0.1071,0.1522
20240523,110101,ICA,ICA,ICA,20210810,93703,UICA,-14.089,-75.736,2.0884,2.2948,2.4017
20240523,110401,ICA,PALPA,PALPA,20210810,93703,PALP,-14.538,-75.187,0.9685,3.0012,3.1038
20240523,150401,LIMA,CANTA,CANTA,20210810,93703,CANT,-11.471,-76.624,0.0655,0.1414,0.1026
20240523,110301,ICA,NAZCA,NAZCA,20210810,93703,NASC,-14.823,-74.939,0.8303,2.1941,1.7046
20240523,150401,LIMA,CANTA,CANTA,20210810,102019,CANT,-11.471,-76.624,0.1519,0.2639,0.1964
20240523,110301,ICA,NAZCA,NAZCA,20210810,102019,NASC,-14.823,-74.939,1.1869,1.5028,1.6198
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210810,102019,PNEG,-12.367,-76.794,0.6184,1.1274,1.0906
20240523,110101,ICA,ICA,ICA,20210810,102019,UICA,-14.089,-75.736,2.2976,2.6424,2.8266
20240523,150126,LIMA,LIMA,PUNTA HERMOSA,20210810,102019,PHER,-12.335,-76.826,0.3773,0.595,0.5148
20240523,150108,LIMA,LIMA,CHORRILLOS,20210810,102019,MSOL,-12.183,-77.032,0.0369,0.08,0.0627
20240523,70101,CALLAO,CALLAO,CALLAO,20210810,102019,SLN1,-12.076,-77.235,0.1051,0.2556,0.2525
20240523,110101,ICA,ICA,ICA,20210810,102021,UICA,-14.089,-75.736,2.2743,2.5866,2.8492
20240523,110104,ICA,ICA,OCUCAJE,20210810,102021,OCUC,-14.383,-75.679,5.7021,3.4932,5.3051
20240523,50601,AYACUCHO,LUCANAS,PUQUIO,20210810,102021,PQIO,-14.687,-74.118,0.1771,0.4671,0.4082
20240523,150509,LIMA,CAÑETE,MALA,20210810,102021,MALA,-12.659,-76.629,0.3017,0.4879,0.5986
20240523,150108,LIMA,LIMA,CHORRILLOS,20210810,102021,CHRR,-12.201,-76.977,0.3901,0.4254,0.4764
20240523,150109,LIMA,LIMA,CIENEGUILLA,20210810,102021,CIJS,-12.115,-76.814,0.1797,0.4603,0.4832
20240523,40307,AREQUIPA,CARAVELI,CHALA,20210810,102021,CHAL,-15.857,-74.247,0.0696,0.1447,0.1464
20240523,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,20210810,102021,SDOL,-12.219,-76.515,0.2741,0.4479,0.4262
20240523,150811,LIMA,HUAURA,SAYAN,20210810,102021,SAYH,-11.133,-77.192,0.0853,0.1283,0.1258
20240523,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,20210810,102021,SVIC,-13.075,-76.387,0.876,1.5989,1.3189
20240523,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,20210810,102021,SAMI,-12.147,-76.965,0.3476,0.6274,0.4617
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20210810,102021,CARV,-15.773,-73.368,0.1644,0.1899,0.1547
20240523,110502,ICA,PISCO,HUANCANO,20210810,102021,PRS2,-13.642,-75.545,1.6306,1.5076,2.0924
20240523,40303,AREQUIPA,CARAVELI,ATICO,20210810,102021,ATIC,-16.224,-73.616,0.0655,0.1452,0.0979
20240523,110501,ICA,PISCO,PISCO,20210810,102021,PISC,-13.711,-76.206,2.2682,5.1334,8.4845
20240523,150122,LIMA,LIMA,MIRAFLORES,20210810,102021,MIRA,-12.127,-77.008,0.1528,0.1374,0.1881
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20210810,102021,AYCH,-13.149,-74.217,0.096,0.106,0.1574
20240523,150126,LIMA,LIMA,PUNTA HERMOSA,20210810,102021,PHER,-12.335,-76.826,0.3786,0.5857,0.507
20240523,150124,LIMA,LIMA,PUCUSANA,20210810,102021,PUCU,-12.492,-76.788,0.1551,0.2609,0.2251
20240523,110106,ICA,ICA,PARCONA,20210810,102021,PARC,-14.04,-75.699,2.1986,3.2815,3.6996
20240523,90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,20210810,102021,HVCA,-12.785,-74.98,0.1999,0.2493,0.2533
20240523,40313,AREQUIPA,CARAVELI,YAUCA,20210810,102021,YCAA,-15.66,-74.53,0.5515,0.5742,0.5299
20240523,150401,LIMA,CANTA,CANTA,20210810,102021,CANT,-11.471,-76.624,0.1494,0.2639,0.1982
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20210810,102021,PNEG,-12.367,-76.794,0.6155,1.135,1.0885
20240523,110401,ICA,PALPA,PALPA,20210810,102021,PALP,-14.538,-75.187,1.7449,2.7781,2.3487
